order_id,customer_id,order_date,status,channel
2177,324,2024-04-16,returned,mobile
3780,114,2026-04-09,shipped,web
3277,26,2024-07-24,completed,mobile
3176,234,2026-05-20,returned,mobile
3584,208,2024-05-29,returned,web
2086,217,2024-03-24,returned,store
4843,15,2024-12-16,completed,web
3663,14,2024-12-02,completed,mobile
1199,63,2024-05-06,cancelled,web
5622,53,2024-03-15,returned,store
1994,242,2026-01-10,shipped,mobile
5043,295,2025-05-15,completed,store
3072,68,2024-11-18,completed,web
1560,222,2024-01-06,returned,mobile
1371,279,2025-02-17,cancelled,web
4882,238,2025-06-19,completed,web
4365,95,2024-07-04,completed,mobile
4424,451,2025-02-06,completed,store
5356,448,2024-05-09,completed,web
3203,91,2025-11-10,completed,web
5953,239,2024-04-07,completed,web
5178,311,2024-06-15,completed,web
1782,172,2026-05-11,completed,mobile
1535,430,2025-09-11,cancelled,store
2409,45,2025-09-08,completed,web
2634,346,2026-01-26,completed,store
1010,387,2024-10-07,completed,store
3888,223,2026-05-22,cancelled,mobile
2060,272,2025-02-15,returned,web
3319,237,2025-07-19,returned,mobile
2548,319,2026-03-23,completed,mobile
1113,371,2025-08-14,returned,partner
4366,254,2026-03-25,returned,store
1093,372,2024-05-25,cancelled,web
3416,343,2025-02-01,completed,web
4957,277,2026-02-15,returned,store
4104,57,2025-10-16,completed,store
5755,187,2024-10-21,shipped,mobile
1884,82,2024-09-01,completed,web
5921,28,2025-03-02,cancelled,web
1213,445,2025-09-28,completed,store
1991,76,2025-12-15,completed,web
1789,383,2025-03-30,shipped,mobile
3529,266,2025-03-13,returned,mobile
5853,284,2024-02-05,returned,store
1827,202,2026-02-20,completed,mobile
2178,246,2025-05-15,completed,web
5050,301,2024-02-05,cancelled,web
3211,479,2025-02-13,returned,mobile
5331,93,2024-09-28,completed,store
5390,260,2024-05-24,completed,web
1768,311,2026-05-12,cancelled,mobile
5781,220,2025-01-25,completed,web
2719,379,2024-06-10,completed,web
3269,301,2024-10-06,completed,store
5582,337,2025-02-21,completed,partner
4107,143,2024-10-20,completed,mobile
2465,57,2025-06-29,cancelled,web
4028,202,2025-07-25,cancelled,web
2794,36,2025-12-29,cancelled,partner
5545,361,2024-11-28,completed,web
4488,94,2026-01-18,completed,mobile
1286,475,2024-03-16,completed,web
5505,444,2024-06-18,completed,mobile
4379,337,2026-05-08,completed,web
4750,111,2026-02-11,cancelled,web
5090,168,2026-01-26,cancelled,web
1913,307,2026-02-25,returned,partner
5659,95,2025-04-28,completed,web
5058,320,2025-02-07,completed,store
5964,16,2026-03-05,cancelled,mobile
3315,333,2026-01-31,completed,web
4205,221,2024-05-29,completed,web
5427,71,2025-10-28,completed,web
4295,218,2025-12-16,completed,web
4085,189,2024-12-06,completed,web
4198,189,2026-01-23,shipped,mobile
2799,251,2024-03-16,shipped,mobile
5987,222,2025-06-17,completed,mobile
2806,202,2025-06-04,completed,web
4650,4,2025-07-09,shipped,partner
1139,25,2024-06-02,completed,mobile
2952,438,2024-05-11,completed,partner
5460,12,2025-11-28,completed,web
2679,51,2024-06-07,completed,store
1542,164,2025-07-03,cancelled,store
3128,2,2024-01-30,cancelled,web
4502,270,2025-04-16,completed,store
1278,435,2024-11-24,completed,web
2671,366,2024-09-05,cancelled,mobile
4702,467,2026-03-17,shipped,web
2553,359,2026-04-19,shipped,store
2778,94,2025-06-07,shipped,partner
3741,237,2024-01-17,returned,web
4231,91,2025-07-07,shipped,mobile
2429,281,2024-02-28,returned,web
5859,385,2024-08-10,completed,store
2558,4,2025-08-13,completed,partner
2057,19,2024-07-12,shipped,mobile
5263,449,2025-12-05,cancelled,partner
4827,211,2024-06-01,cancelled,mobile
3376,437,2026-01-12,completed,store
1833,104,2025-12-22,completed,mobile
1102,271,2025-07-29,returned,store
5576,133,2026-02-21,completed,web
2384,200,2025-12-27,completed,web
3077,108,2026-01-26,completed,web
2213,130,2025-02-08,completed,web
5059,217,2024-01-28,completed,mobile
3362,68,2024-07-13,completed,store
2587,480,2025-03-15,completed,mobile
3829,416,2025-06-21,completed,web
5421,451,2025-06-23,completed,web
4761,305,2025-07-05,completed,web
3316,352,2024-11-19,cancelled,mobile
4722,163,2025-01-09,returned,web
1614,173,2025-01-07,completed,web
2890,379,,returned,mobile
5633,4,2024-11-02,completed,web
5066,312,2025-09-01,shipped,web
2439,97,2025-03-12,completed,mobile
4581,71,2024-12-13,cancelled,web
2483,233,2025-02-14,returned,web
2842,441,2024-05-12,returned,mobile
4188,478,2025-04-30,completed,mobile
5176,345,2025-01-24,returned,web
2937,301,2025-01-01,completed,web
5502,4,2025-08-09,completed,mobile
5140,445,2025-06-19,completed,web
1210,387,2024-02-10,completed,mobile
1441,239,2026-02-28,completed,web
1431,378,2026-04-08,completed,mobile
1481,359,2024-05-18,completed,web
2694,111,2025-12-24,cancelled,mobile
2956,437,2025-05-28,completed,store
4401,361,2025-08-07,cancelled,mobile
3375,172,2025-03-15,returned,web
4796,452,2026-03-24,completed,web
3391,435,2024-07-18,cancelled,mobile
4587,125,2024-12-20,returned,mobile
5535,194,2024-08-22,cancelled,web
1211,221,2024-04-28,completed,partner
5857,393,2025-02-14,returned,web
1665,53,2026-02-09,cancelled,web
2186,15,2025-04-01,completed,mobile
5641,80,2025-11-08,completed,mobile
4243,120,2025-07-20,completed,web
3686,210,2026-01-13,shipped,web
2411,52,2025-07-13,returned,web
1380,36,2024-07-01,cancelled,web
5054,172,2026-01-16,completed,web
1480,375,2024-01-01,shipped,web
1890,241,2025-11-18,returned,web
2798,154,2024-12-10,returned,store
4879,208,2024-02-11,completed,web
3403,276,2025-12-31,completed,web
1177,68,2024-11-10,completed,web
3185,104,2025-08-17,returned,store
4358,152,2025-07-10,completed,web
3224,253,2024-11-07,completed,web
2238,62,2026-03-11,cancelled,web
1002,,2025-05-14,completed,mobile
5233,174,2025-02-12,completed,store
4239,90,2025-01-23,completed,web
5158,25,2024-07-28,completed,store
3048,221,2024-07-06,returned,store
5767,341,2024-04-29,cancelled,web
5117,172,2024-09-22,completed,store
2722,129,2024-01-31,completed,web
3377,459,2025-04-29,completed,web
2083,335,2025-09-05,completed,web
1726,17,2025-07-04,completed,web
1925,383,2025-11-24,completed,mobile
5824,30,2024-03-25,completed,web
5440,,2025-03-30,completed,store
3939,430,2026-01-23,returned,mobile
5972,136,2024-09-11,completed,store
1328,5,2024-08-23,completed,mobile
4680,367,2024-01-11,returned,web
5611,246,2024-10-05,shipped,mobile
3405,407,2024-03-04,cancelled,mobile
2330,217,2025-12-31,returned,web
5094,390,2024-11-22,shipped,mobile
1920,172,2025-03-15,returned,web
2147,152,2025-11-10,returned,web
2589,481,2024-01-12,shipped,web
1039,13,2024-06-16,cancelled,web
1249,350,2026-05-31,completed,store
5831,322,2024-02-11,returned,store
2904,211,2025-09-13,completed,web
4438,20,2025-05-22,cancelled,mobile
2654,174,2025-11-28,completed,mobile
5910,173,2025-12-19,cancelled,mobile
3283,11,2024-12-24,completed,web
5866,221,2024-08-23,completed,web
2061,437,2025-03-23,completed,mobile
3646,4,2025-01-04,shipped,web
5025,118,2025-08-05,cancelled,web
2836,269,2024-10-01,cancelled,web
1980,443,2025-05-07,returned,web
1856,36,2025-12-02,cancelled,mobile
4921,159,2024-02-07,completed,web
3420,461,2024-07-29,completed,partner
3275,299,2025-07-03,completed,web
3604,413,2024-12-04,returned,store
3216,222,2026-04-26,returned,web
2038,295,2025-07-26,cancelled,partner
5428,311,2025-09-06,shipped,web
5231,,,completed,mobile
2352,206,2024-12-23,returned,mobile
1020,162,2025-02-25,returned,store
3764,240,2026-04-28,returned,mobile
5534,197,2025-07-16,completed,mobile
5264,293,2024-09-01,returned,web
5205,341,2024-08-08,completed,store
2243,381,2025-07-29,returned,mobile
3731,462,2024-04-19,completed,web
1234,453,2025-09-26,returned,mobile
5101,11,2025-08-31,completed,web
5918,337,2025-06-10,completed,store
2683,20,2024-11-03,completed,mobile
5727,223,2024-10-29,shipped,mobile
5537,263,2026-01-26,returned,web
5473,417,2025-12-08,completed,web
1110,439,2024-12-24,completed,web
4048,190,2025-02-16,completed,web
3864,47,2025-09-06,shipped,store
4415,118,2024-10-15,completed,web
4956,434,2025-04-26,completed,web
4798,9,2025-11-06,returned,store
2859,205,2024-09-07,completed,web
5333,351,2025-04-23,cancelled,web
4185,189,2024-02-24,completed,store
5837,352,2025-12-21,completed,mobile
1049,416,2024-11-23,completed,web
3940,361,2024-10-17,completed,mobile
3320,119,2024-09-12,completed,store
2976,476,2024-10-08,completed,mobile
3388,226,2025-05-09,cancelled,web
3103,178,2024-08-16,cancelled,store
4519,495,2024-05-20,cancelled,store
4673,237,2024-01-04,cancelled,store
3615,100,2025-01-14,completed,web
1356,286,2024-05-21,returned,web
5795,288,2025-02-16,cancelled,web
4518,151,2025-03-27,completed,web
3955,65,2024-05-23,completed,store
1617,111,2025-09-10,cancelled,web
3839,324,2026-04-14,shipped,web
1193,297,2024-12-16,cancelled,mobile
2247,295,2024-03-13,completed,web
1334,245,2025-06-13,completed,store
1668,446,2024-02-12,completed,mobile
5763,43,2025-11-03,completed,web
4736,373,2025-12-03,cancelled,web
4300,333,2026-04-04,completed,mobile
4229,315,2025-05-05,completed,web
3645,421,2024-07-26,shipped,web
4537,40,2026-05-22,cancelled,web
2040,263,2025-03-02,completed,web
3947,26,2026-01-05,completed,web
2276,466,2025-12-17,shipped,web
5261,367,2024-03-08,completed,store
1346,177,2026-03-19,shipped,mobile
5040,372,2026-04-16,completed,web
4562,490,2026-01-17,shipped,partner
2838,258,2026-04-08,completed,mobile
5733,182,2025-10-01,completed,web
5490,183,2024-01-23,completed,mobile
1018,412,2024-05-26,completed,mobile
3825,297,2025-02-18,returned,web
3546,448,2024-11-25,completed,mobile
1787,71,2026-01-03,completed,mobile
5595,329,,completed,partner
4813,243,2026-03-17,completed,web
1946,260,2026-02-24,cancelled,web
5274,278,2024-07-01,completed,mobile
4549,85,2024-02-19,completed,web
1816,487,2025-09-03,cancelled,partner
1950,7,2025-11-06,cancelled,mobile
3472,99,2025-07-10,completed,web
4845,323,2026-01-29,completed,mobile
4913,332,2025-05-17,completed,mobile
4494,275,2025-05-03,completed,web
2132,286,2026-02-25,completed,store
4056,490,2026-05-30,completed,mobile
2866,57,2024-09-15,completed,web
3090,412,2025-12-21,completed,web
5046,228,2025-02-26,completed,web
1103,295,2026-04-14,completed,mobile
3341,300,2024-08-30,shipped,web
2735,13,2024-08-20,completed,partner
1464,143,2024-07-15,completed,web
4644,122,2026-05-12,returned,web
1576,245,2025-09-16,completed,store
1015,257,2025-03-08,returned,web
5424,355,2024-08-16,cancelled,web
1704,421,2025-09-25,completed,web
2397,456,2025-02-14,completed,web
1568,141,2024-04-05,shipped,web
2631,356,2024-08-13,shipped,store
3612,136,2024-03-24,completed,web
2020,94,2024-12-18,completed,web
3451,498,2024-12-17,cancelled,store
5229,244,2026-04-06,completed,store
2011,306,2026-02-11,completed,mobile
2361,323,2025-10-12,completed,web
4528,246,2025-08-26,completed,partner
1718,245,2026-01-04,cancelled,store
5980,240,2024-04-10,returned,mobile
4103,397,2025-09-04,cancelled,mobile
1045,476,2025-08-10,returned,store
2903,432,2024-12-02,completed,mobile
5945,223,2024-12-18,completed,store
4683,12,2024-10-23,cancelled,store
1583,92,2025-11-19,cancelled,mobile
3232,430,2024-12-17,completed,web
2627,164,2024-10-09,cancelled,store
5077,416,2026-03-01,completed,web
3770,108,2025-05-05,completed,store
3351,219,2025-12-17,completed,store
3289,272,2025-01-14,completed,web
2531,433,2024-05-31,cancelled,web
1284,256,2026-01-29,shipped,mobile
4865,420,2024-10-07,completed,web
4819,149,2026-01-01,returned,web
1218,296,2024-07-04,returned,mobile
2846,48,2024-08-22,completed,web
5241,261,2024-12-10,completed,web
1469,10,2026-04-23,returned,web
4589,325,2025-05-11,completed,store
5540,140,2024-11-20,completed,web
5813,486,2024-06-10,completed,web
1940,278,2024-02-25,completed,web
4604,312,2025-02-10,completed,store
3643,492,2025-03-01,completed,mobile
5796,133,2026-05-10,completed,mobile
3313,412,2024-04-09,completed,web
1136,420,2026-01-14,completed,web
3332,47,2025-11-03,completed,store
4823,273,2025-05-22,completed,web
2585,343,2024-09-16,returned,mobile
1084,255,2025-01-26,shipped,mobile
3496,121,2025-06-21,returned,web
5247,76,2025-09-22,completed,mobile
2323,13,2024-05-02,completed,web
3983,217,2025-03-28,completed,web
4082,76,2024-04-19,completed,store
4679,63,2024-10-26,shipped,mobile
5177,217,2025-03-25,completed,web
3412,25,2025-07-17,completed,web
1448,459,2024-02-13,cancelled,store
5935,232,2024-05-21,completed,mobile
2914,159,2025-11-11,completed,mobile
2759,421,2024-01-16,completed,store
3519,91,2025-03-10,returned,store
2052,142,2025-09-30,completed,mobile
4026,204,2025-09-02,completed,partner
2346,302,2024-11-19,completed,mobile
3681,272,2025-10-19,completed,web
5532,300,2024-12-08,completed,web
2586,488,2025-06-27,completed,mobile
5996,275,,cancelled,web
1927,85,2025-08-19,returned,store
4725,96,2025-08-07,completed,web
1911,,2025-03-30,returned,web
4962,292,2024-01-16,completed,store
2598,141,2025-06-30,cancelled,web
3053,43,2024-02-22,completed,store
4850,395,2024-12-25,completed,mobile
2228,366,2026-02-17,completed,mobile
3691,6,2024-11-11,shipped,web
1203,38,2024-04-18,cancelled,web
4563,,2024-06-05,returned,web
2617,94,2026-02-17,completed,store
5510,419,2026-04-09,shipped,web
3145,187,2025-02-19,completed,web
3235,264,2025-06-20,completed,web
2155,174,2025-06-08,returned,web
1172,431,2026-04-15,completed,web
5976,483,2025-04-23,returned,web
3044,215,2024-08-21,shipped,web
4666,72,2024-12-28,cancelled,web
1760,477,2025-09-27,completed,store
2705,492,2024-04-27,completed,partner
5186,343,2024-04-05,completed,web
1270,289,2024-11-26,returned,web
5596,264,2024-10-07,cancelled,store
3680,305,2025-11-03,shipped,mobile
2725,244,2025-07-31,returned,store
4611,447,2025-02-24,completed,web
4129,134,2025-07-27,cancelled,web
2529,202,2025-09-23,completed,web
3896,390,2024-10-13,completed,web
3784,278,2024-12-27,completed,mobile
2546,292,2025-11-14,completed,mobile
4018,274,2024-11-28,returned,mobile
3851,256,2024-07-06,completed,mobile
3227,265,2026-03-04,completed,store
1445,390,2024-11-01,completed,mobile
2784,452,2024-10-02,completed,mobile
4199,125,2025-08-25,shipped,mobile
3724,447,2024-01-15,cancelled,partner
3710,487,2024-05-07,shipped,mobile
2728,141,2025-05-23,cancelled,web
1044,382,2025-08-03,completed,mobile
3348,67,2025-09-11,shipped,web
1190,8,2024-11-15,completed,web
3509,105,2025-07-29,completed,store
2920,162,2024-04-02,completed,store
4431,147,2024-01-14,completed,web
2618,450,2024-04-18,completed,web
2973,469,2024-11-28,completed,store
5707,87,2025-09-24,returned,web
5430,334,2024-04-08,cancelled,partner
5902,255,2024-05-06,completed,store
1047,436,2024-06-02,completed,web
4637,404,2024-06-13,cancelled,store
1849,336,2026-02-24,cancelled,mobile
3219,324,2024-01-23,cancelled,mobile
5350,404,2024-05-24,completed,web
2815,263,2025-03-31,cancelled,web
1757,429,2024-09-30,cancelled,store
1456,263,2025-04-24,completed,store
3796,259,2024-09-03,completed,store
1245,180,2024-04-16,completed,store
4222,226,2024-08-10,completed,store
2326,401,2025-05-10,returned,store
5698,416,2024-12-04,completed,web
1813,430,2025-06-28,shipped,mobile
1999,406,2024-01-19,completed,web
5114,451,2025-03-09,completed,mobile
4773,87,2025-06-27,completed,mobile
4304,152,2026-01-15,completed,mobile
5506,210,2024-03-14,returned,web
1115,186,2024-03-16,completed,web
1680,447,2025-03-13,returned,store
5296,84,2024-07-20,completed,mobile
3748,203,2026-02-18,completed,web
3790,384,2024-01-03,returned,web
5376,143,2026-02-05,cancelled,mobile
1329,106,2024-06-10,completed,store
3035,401,2024-09-20,returned,web
4930,71,2025-04-19,completed,web
4140,105,2025-03-30,completed,web
5301,401,2024-03-16,shipped,mobile
2233,72,2025-05-18,completed,web
3102,166,2024-01-20,completed,web
2757,151,2025-03-10,cancelled,store
4263,280,2025-04-10,completed,web
1887,152,2026-04-02,completed,store
5612,160,2024-08-19,completed,web
4249,252,2026-04-15,completed,web
3212,53,2024-09-24,shipped,mobile
5009,102,2026-03-18,completed,store
4076,139,2024-09-09,completed,mobile
5732,272,2025-05-03,cancelled,web
4279,26,2026-04-30,completed,store
5038,245,2025-07-07,completed,web
1592,58,2025-06-21,completed,web
2385,227,2025-03-07,shipped,web
4019,187,2026-05-26,cancelled,web
3094,218,2026-03-20,cancelled,mobile
5684,457,2026-02-16,completed,web
2844,453,2026-02-23,cancelled,web
2565,332,2024-05-27,returned,web
3907,145,2025-01-23,completed,web
3908,370,2025-11-16,completed,web
4206,302,2025-12-31,completed,web
3727,296,2024-05-16,completed,partner
3181,142,2024-09-29,completed,partner
5330,126,2024-03-17,completed,web
3134,480,2025-11-03,cancelled,mobile
5134,164,2024-12-13,completed,mobile
5080,294,2025-01-18,returned,store
2174,93,2025-10-06,returned,store
2148,347,2025-10-22,shipped,mobile
2299,348,2025-02-08,completed,mobile
2536,455,2024-07-14,returned,mobile
1741,196,2024-02-11,cancelled,store
1880,275,2025-06-18,completed,mobile
5977,374,2026-04-08,completed,mobile
3826,116,2026-05-25,completed,store
5618,202,2025-11-01,shipped,store
4282,137,2024-10-12,cancelled,web
3578,214,2025-09-10,completed,mobile
2082,477,2024-10-06,completed,store
2850,481,2024-09-10,completed,web
2305,302,2026-04-27,shipped,web
2616,186,2024-12-14,completed,store
4614,169,2026-01-10,completed,store
4416,241,2025-06-28,completed,web
4106,157,2024-04-14,completed,mobile
1602,33,2024-04-30,completed,web
3325,361,2025-01-13,completed,web
3239,219,2025-10-13,returned,mobile
3630,455,2025-06-05,completed,web
3917,433,2025-08-26,cancelled,web
3399,345,2025-10-05,completed,store
1444,383,2024-02-13,shipped,mobile
1339,448,2025-04-09,returned,store
2547,210,2025-01-25,completed,web
1652,290,2026-03-28,completed,web
5751,312,2024-10-13,completed,web
1682,100,2024-03-02,completed,web
5552,313,2025-12-24,shipped,web
4261,460,2025-10-18,cancelled,store
2081,200,2025-11-29,completed,store
1310,488,2025-09-13,completed,web
1681,444,2026-03-10,completed,web
5879,284,2025-05-12,completed,mobile
1527,386,2024-05-18,completed,partner
5129,140,2025-02-02,cancelled,web
5092,221,2025-06-04,completed,mobile
1363,464,2026-04-19,completed,store
5907,156,2025-07-28,completed,mobile
3390,219,2025-09-03,returned,web
2758,276,2025-01-25,completed,partner
2599,454,2024-04-07,completed,store
3143,305,2026-03-24,completed,web
3075,212,2024-07-26,completed,store
5258,263,2024-07-07,completed,web
1280,469,2025-05-13,completed,web
2084,,2024-01-03,returned,mobile
3422,104,2025-04-19,completed,store
4339,438,2024-03-13,completed,web
1972,352,2026-04-07,completed,web
2701,34,2026-05-22,shipped,web
5832,28,2024-08-28,completed,web
1744,291,2024-08-11,completed,mobile
4078,275,2026-02-26,completed,mobile
1714,133,2024-03-23,completed,web
3104,129,2025-11-12,completed,partner
1104,180,2024-06-30,shipped,web
2597,59,2024-01-05,completed,web
4259,159,2025-06-24,completed,mobile
3297,358,2024-06-13,completed,store
2495,330,2026-04-06,shipped,web
4496,26,2024-04-08,completed,store
5911,317,2026-01-22,returned,web
2492,78,2024-12-31,shipped,web
5838,346,2025-11-18,completed,mobile
4704,447,2024-07-01,completed,web
4200,247,2025-07-21,completed,store
1212,314,2025-11-10,returned,web
4824,491,2025-12-11,returned,store
4778,91,2025-02-14,cancelled,web
3735,93,2024-12-15,completed,mobile
1803,482,2024-09-22,completed,mobile
4375,308,2025-06-04,cancelled,mobile
3131,342,2024-03-08,completed,mobile
2098,334,2025-06-19,shipped,web
3845,251,2025-06-15,returned,web
1257,176,2025-11-30,completed,web
5352,434,2024-07-12,completed,partner
4529,24,2026-05-28,completed,web
5794,429,2025-06-01,completed,web
2966,167,2024-12-09,cancelled,mobile
2285,84,2025-04-01,completed,mobile
1922,436,2025-04-09,returned,mobile
3755,65,2026-04-27,completed,web
2660,307,2024-10-04,completed,store
4886,185,2024-09-01,completed,mobile
1929,7,2025-03-09,shipped,store
3517,337,2024-11-27,completed,mobile
2269,78,2024-03-03,completed,partner
3602,40,2024-12-16,returned,store
4142,116,2024-10-08,cancelled,mobile
1676,476,2026-05-05,completed,store
2270,152,2024-02-12,completed,web
2918,497,2024-10-07,cancelled,web
3473,4,2024-04-06,completed,mobile
1194,421,2026-04-11,completed,web
1777,6,2026-02-25,completed,mobile
4165,497,2025-12-06,completed,web
1305,434,2025-11-06,completed,store
5150,449,2024-12-11,completed,web
3508,403,2025-05-24,shipped,web
1795,50,2024-07-09,completed,web
1437,6,2025-01-15,completed,store
5292,468,2024-05-30,completed,web
1945,372,2025-11-10,cancelled,web
1876,363,2025-11-18,shipped,mobile
1350,,2025-06-19,completed,mobile
2107,318,2025-10-02,completed,web
1879,223,2026-05-23,shipped,mobile
3206,135,2025-03-29,completed,web
5914,409,2025-05-22,completed,web
1545,438,2025-06-12,shipped,store
5403,480,2024-12-01,shipped,partner
2862,372,2024-04-21,returned,web
5202,101,2024-09-16,completed,mobile
4004,486,2026-01-04,cancelled,mobile
1187,346,2025-01-27,completed,web
2670,453,2025-03-07,completed,partner
5932,469,2024-08-20,shipped,mobile
5586,371,2025-10-22,returned,mobile
3881,190,2025-08-09,completed,web
5994,428,2024-09-06,cancelled,store
3760,378,2024-06-28,returned,mobile
2508,32,2025-08-05,cancelled,web
1984,426,2024-09-05,completed,web
2994,292,2025-11-07,cancelled,web
2755,289,2026-01-23,shipped,web
1811,436,2024-06-15,completed,web
2446,494,2026-04-15,completed,web
2024,361,2024-02-07,cancelled,web
4723,296,2025-06-25,shipped,partner
2646,248,2024-05-25,completed,mobile
2824,379,2024-08-13,returned,web
2738,94,2024-12-24,returned,store
3398,346,2025-01-12,completed,web
3252,316,2024-07-24,completed,web
3723,113,2024-04-23,completed,web
1969,330,2024-01-17,completed,store
3369,344,2025-05-24,completed,web
2496,346,2025-08-23,completed,web
4371,151,2025-12-07,cancelled,web
1640,314,2025-10-19,completed,mobile
3883,75,2026-04-30,returned,web
2630,153,2024-08-19,returned,store
5997,120,2025-07-02,returned,mobile
3785,450,2025-10-23,completed,partner
5847,99,2025-01-28,completed,store
2281,351,2025-05-02,returned,store
3167,249,2025-02-15,completed,store
1730,50,2025-01-19,completed,web
3447,331,2024-12-21,shipped,web
3871,116,2025-09-29,returned,web
5131,135,2025-01-22,shipped,web
3225,139,2025-02-20,completed,partner
5047,306,2024-04-15,cancelled,web
5103,145,2024-09-25,completed,web
4468,28,2024-07-23,completed,web
5819,78,2025-10-16,completed,partner
5355,2,2026-04-19,completed,web
4951,207,2024-12-11,cancelled,web
3973,342,2025-05-02,shipped,mobile
2570,487,2024-11-17,returned,mobile
4835,395,2026-04-12,completed,mobile
2796,128,2025-06-26,completed,mobile
1430,326,2026-04-06,returned,store
1162,474,2024-11-08,shipped,store
4636,410,2025-08-31,returned,web
1128,223,2024-04-09,completed,store
3777,134,2026-01-08,returned,mobile
4839,274,2025-07-14,completed,mobile
2426,170,2024-09-11,completed,mobile
5517,11,2026-04-10,completed,web
5579,479,2025-12-15,completed,web
1080,466,2025-04-01,completed,web
1351,481,2026-04-03,completed,mobile
2591,260,2024-08-10,completed,mobile
3493,472,2025-05-04,completed,store
1783,165,2025-10-18,completed,mobile
1105,258,2026-05-21,shipped,mobile
2891,411,2024-08-09,completed,store
5628,127,2025-05-07,completed,store
1152,280,2024-01-30,completed,web
5512,373,2026-05-23,returned,web
3925,257,2025-05-23,completed,mobile
4780,440,2026-02-08,completed,web
2161,117,2026-02-25,returned,web
3046,463,2026-05-16,shipped,mobile
1888,498,2026-01-09,cancelled,web
3920,201,2026-04-26,completed,mobile
3123,300,2024-08-02,shipped,store
4497,328,2024-07-25,cancelled,web
2393,302,2026-01-16,cancelled,web
4994,158,2025-10-29,cancelled,mobile
2309,155,2025-04-29,completed,partner
3924,18,2025-11-28,completed,mobile
5060,488,2024-08-24,completed,web
4619,178,2024-06-09,completed,store
1510,169,2026-01-17,completed,store
5718,7,2025-08-18,returned,web
4500,201,2025-05-17,cancelled,web
3841,342,2024-03-19,completed,web
3951,405,2025-01-04,shipped,mobile
5312,258,2024-02-12,completed,store
3417,65,2024-11-30,completed,mobile
3743,221,2024-03-15,completed,store
3019,112,2024-01-08,shipped,web
3989,95,2024-02-10,completed,web
5128,376,2024-12-19,completed,partner
4189,439,2025-02-03,completed,web
4990,366,2024-10-26,completed,partner
4331,,2026-02-08,completed,web
5772,451,2024-11-20,completed,store
5449,44,2026-02-20,completed,web
5211,287,2026-02-21,completed,web
2031,374,2024-08-29,shipped,mobile
4950,78,2025-10-05,completed,web
2905,375,2024-02-14,returned,store
1075,203,2025-10-22,completed,mobile
5252,367,2026-05-20,completed,web
1008,61,2024-05-07,completed,mobile
2819,218,2024-06-09,cancelled,web
2237,184,2024-11-06,completed,mobile
4802,441,2025-07-04,shipped,mobile
5327,1,2024-03-10,completed,web
5404,356,2024-06-25,completed,mobile
1875,395,2024-11-16,completed,mobile
1977,183,2025-09-23,completed,store
1687,278,2025-10-30,returned,web
4134,476,2026-04-07,returned,mobile
4620,264,2026-04-28,completed,web
1482,178,2024-11-18,completed,partner
3623,5,2024-11-13,completed,web
3573,192,2025-11-24,shipped,mobile
2076,275,2025-05-08,completed,store
4653,50,2024-08-19,shipped,store
1637,401,2026-05-13,completed,mobile
1182,476,2025-04-13,completed,web
2649,155,2025-07-11,completed,mobile
5226,286,2025-05-03,completed,mobile
3678,18,2024-08-05,completed,web
4694,282,2024-07-15,completed,mobile
3055,,2025-05-13,completed,mobile
5872,74,2026-01-05,completed,web
4073,60,2025-02-19,cancelled,mobile
2235,44,2024-07-28,completed,mobile
3449,475,2025-09-08,completed,web
4308,124,2024-11-02,cancelled,mobile
2410,385,2026-04-17,completed,web
4128,6,2025-11-21,returned,web
5078,83,2025-11-13,completed,mobile
2509,179,2026-05-27,returned,store
3264,481,2024-04-29,completed,web
5138,472,2025-11-19,completed,web
2528,140,2024-01-11,cancelled,store
2503,26,2024-04-09,completed,web
5452,97,2025-10-04,completed,mobile
4361,33,2026-04-03,completed,web
4390,144,2026-04-28,completed,mobile
1622,127,2024-12-16,cancelled,store
2287,306,2024-01-30,completed,web
3725,111,2024-11-06,returned,web
3538,444,2024-04-03,cancelled,store
1877,212,2025-06-12,completed,mobile
2916,73,2025-03-30,completed,web
2533,491,2026-05-27,completed,store
3658,375,2024-01-03,completed,web
2347,470,2024-10-03,completed,mobile
3188,96,2025-10-05,shipped,partner
2612,263,2025-05-09,completed,web
1391,443,2025-01-23,cancelled,web
2266,179,2025-03-27,returned,store
2999,120,2025-01-19,cancelled,web
3597,500,2024-01-13,completed,web
3996,483,2024-08-15,completed,mobile
3655,207,2025-04-05,completed,web
2108,362,2026-03-27,returned,web
2404,309,2024-04-13,completed,web
1915,303,2024-06-26,returned,store
1426,88,2026-03-28,completed,store
2043,85,2024-05-01,returned,mobile
2644,216,2026-05-27,returned,mobile
2380,301,2025-05-14,completed,web
3050,35,2024-04-03,shipped,web
2919,315,2025-12-14,completed,mobile
2497,273,2025-10-02,completed,store
2444,462,2026-03-21,completed,mobile
5974,426,2025-05-10,cancelled,web
5708,322,2024-06-09,returned,web
5556,269,2026-03-18,completed,web
4508,66,2024-02-16,completed,web
4335,49,2026-02-17,completed,web
2075,151,2026-04-29,returned,web
3701,498,2025-04-25,completed,mobile
1294,322,2025-10-11,completed,web
3717,15,2024-05-30,shipped,store
1985,266,2024-12-07,completed,web
2077,319,2026-05-12,returned,web
3518,64,2026-04-25,completed,mobile
2179,239,2024-10-17,completed,web
1937,465,2024-09-26,returned,partner
2864,192,2025-08-30,completed,web
